[2025-09-10 01:02:23] Agent starting... ServerBase=https://pc-admin-server.onrender.com
[2025-09-10 04:28:37] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2577,"Time":"2025-09-10T04:28:37.4087021\u002B08:00"}
[2025-09-10 04:28:37] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:38] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2579,"Time":"2025-09-10T04:28:38.4131972\u002B08:00"}
[2025-09-10 04:28:38] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:39] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2580,"Time":"2025-09-10T04:28:39.4226097\u002B08:00"}
[2025-09-10 04:28:39] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:40] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2581,"Time":"2025-09-10T04:28:40.4366374\u002B08:00"}
[2025-09-10 04:28:40] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:41] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2582,"Time":"2025-09-10T04:28:41.4523961\u002B08:00"}
[2025-09-10 04:28:41] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:42] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2583,"Time":"2025-09-10T04:28:42.4697564\u002B08:00"}
[2025-09-10 04:28:42] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:43] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2584,"Time":"2025-09-10T04:28:43.4815148\u002B08:00"}
[2025-09-10 04:28:43] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:44] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2585,"Time":"2025-09-10T04:28:44.4853492\u002B08:00"}
[2025-09-10 04:28:44] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:45] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2586,"Time":"2025-09-10T04:28:45.4993435\u002B08:00"}
[2025-09-10 04:28:45] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:46] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2587,"Time":"2025-09-10T04:28:46.5023285\u002B08:00"}
[2025-09-10 04:28:46] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:47] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2588,"Time":"2025-09-10T04:28:47.5076775\u002B08:00"}
[2025-09-10 04:28:47] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:48] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2589,"Time":"2025-09-10T04:28:48.5190814\u002B08:00"}
[2025-09-10 04:28:48] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:49] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2590,"Time":"2025-09-10T04:28:49.5305572\u002B08:00"}
[2025-09-10 04:28:49] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:50] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2591,"Time":"2025-09-10T04:28:50.5380487\u002B08:00"}
[2025-09-10 04:28:50] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:51] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2592,"Time":"2025-09-10T04:28:51.5495351\u002B08:00"}
[2025-09-10 04:28:51] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:52] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2593,"Time":"2025-09-10T04:28:52.5600017\u002B08:00"}
[2025-09-10 04:28:52] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:53] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2594,"Time":"2025-09-10T04:28:53.5692644\u002B08:00"}
[2025-09-10 04:28:53] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:54] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2595,"Time":"2025-09-10T04:28:54.5733854\u002B08:00"}
[2025-09-10 04:28:54] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:55] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2596,"Time":"2025-09-10T04:28:55.5766431\u002B08:00"}
[2025-09-10 04:28:55] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:56] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2597,"Time":"2025-09-10T04:28:56.5827456\u002B08:00"}
[2025-09-10 04:28:56] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:57] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2598,"Time":"2025-09-10T04:28:57.5935844\u002B08:00"}
[2025-09-10 04:28:57] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:58] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2599,"Time":"2025-09-10T04:28:58.5971298\u002B08:00"}
[2025-09-10 04:28:58] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:28:59] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2600,"Time":"2025-09-10T04:28:59.6126342\u002B08:00"}
[2025-09-10 04:28:59] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:00] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2601,"Time":"2025-09-10T04:29:00.6268711\u002B08:00"}
[2025-09-10 04:29:00] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:01] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2602,"Time":"2025-09-10T04:29:01.6343424\u002B08:00"}
[2025-09-10 04:29:01] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:02] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2603,"Time":"2025-09-10T04:29:02.6498772\u002B08:00"}
[2025-09-10 04:29:02] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:03] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2604,"Time":"2025-09-10T04:29:03.6593629\u002B08:00"}
[2025-09-10 04:29:03] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:04] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2605,"Time":"2025-09-10T04:29:04.6648475\u002B08:00"}
[2025-09-10 04:29:04] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:05] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2606,"Time":"2025-09-10T04:29:05.6763593\u002B08:00"}
[2025-09-10 04:29:05] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:06] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2607,"Time":"2025-09-10T04:29:06.6824703\u002B08:00"}
[2025-09-10 04:29:06] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:07] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2608,"Time":"2025-09-10T04:29:07.6997100\u002B08:00"}
[2025-09-10 04:29:07] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:08] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2609,"Time":"2025-09-10T04:29:08.7057503\u002B08:00"}
[2025-09-10 04:29:08] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:09] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2610,"Time":"2025-09-10T04:29:09.7112026\u002B08:00"}
[2025-09-10 04:29:09] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:10] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2611,"Time":"2025-09-10T04:29:10.7145200\u002B08:00"}
[2025-09-10 04:29:10] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:11] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2612,"Time":"2025-09-10T04:29:11.7237789\u002B08:00"}
[2025-09-10 04:29:11] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:12] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2613,"Time":"2025-09-10T04:29:12.7340231\u002B08:00"}
[2025-09-10 04:29:12] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:13] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2614,"Time":"2025-09-10T04:29:13.7469432\u002B08:00"}
[2025-09-10 04:29:13] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:14] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2615,"Time":"2025-09-10T04:29:14.7504283\u002B08:00"}
[2025-09-10 04:29:14] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:15] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2616,"Time":"2025-09-10T04:29:15.7573671\u002B08:00"}
[2025-09-10 04:29:15] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:16] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2617,"Time":"2025-09-10T04:29:16.7663242\u002B08:00"}
[2025-09-10 04:29:16] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:17] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2618,"Time":"2025-09-10T04:29:17.7716567\u002B08:00"}
[2025-09-10 04:29:17] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:18] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2619,"Time":"2025-09-10T04:29:18.7783818\u002B08:00"}
[2025-09-10 04:29:18] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:19] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2620,"Time":"2025-09-10T04:29:19.7949339\u002B08:00"}
[2025-09-10 04:29:19] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:20] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2621,"Time":"2025-09-10T04:29:20.8038692\u002B08:00"}
[2025-09-10 04:29:20] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:21] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2622,"Time":"2025-09-10T04:29:21.8138745\u002B08:00"}
[2025-09-10 04:29:21] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:22] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2623,"Time":"2025-09-10T04:29:22.8216994\u002B08:00"}
[2025-09-10 04:29:22] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:23] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2624,"Time":"2025-09-10T04:29:23.8354252\u002B08:00"}
[2025-09-10 04:29:23] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:24] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2625,"Time":"2025-09-10T04:29:24.8512414\u002B08:00"}
[2025-09-10 04:29:24] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:25] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2626,"Time":"2025-09-10T04:29:25.8606632\u002B08:00"}
[2025-09-10 04:29:25] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:26] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2627,"Time":"2025-09-10T04:29:26.8648862\u002B08:00"}
[2025-09-10 04:29:26] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:27] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2628,"Time":"2025-09-10T04:29:27.8764245\u002B08:00"}
[2025-09-10 04:29:27] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-10T05:26:19.1207531+08:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"admin123"},"command":null}
[2025-09-10 04:29:28] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":2629,"Time":"2025-09-10T04:29:28.8941218\u002B08:00"}
